|cve-ids|ex_url|types|solution
382|CVE-2018-4879,CVE-2018-4895,CVE-2018-4916,CVE-2018-4901,CVE-2018-4915,CVE-2018-4898,CVE-2018-4918|http://www.securityfocus.com/bid/102994|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
383|CVE-2018-4919|http://www.securityfocus.com/bid/103385|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
384|CVE-2018-4920|http://www.securityfocus.com/bid/103383|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
385|CVE-2018-4921|http://www.securityfocus.com/bid/103393|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
386|CVE-2018-4923|http://www.securityfocus.com/bid/103391|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
387|CVE-2018-4924|http://www.securityfocus.com/bid/103395|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
388|CVE-2018-4926,CVE-2018-4925|http://www.securityfocus.com/bid/103712|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
389|CVE-2018-4927|http://www.securityfocus.com/bid/103716|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
390|CVE-2018-4928|http://www.securityfocus.com/bid/103714|VDB Entry,Third Party Advisory|
391|CVE-2018-4929|http://www.securityfocus.com/bid/103707|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
392|CVE-2018-4930|http://www.securityfocus.com/bid/103706|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
393|CVE-2018-4931|http://www.securityfocus.com/bid/103709|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
394|CVE-2018-4936,CVE-2018-4935,CVE-2018-4934,CVE-2018-4933,CVE-2018-4937,CVE-2018-4932|http://www.securityfocus.com/bid/103708|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
395|CVE-2018-4941,CVE-2018-4938,CVE-2018-4940,CVE-2018-4942,CVE-2018-4939|http://www.securityfocus.com/bid/103718|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
396|CVE-2018-4943|http://www.securityfocus.com/bid/103710|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
397|CVE-2018-4944|http://www.securityfocus.com/bid/104101|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
398|CVE-2018-4994|http://www.securityfocus.com/bid/104102|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
399|CVE-2018-8142|http://www.securityfocus.com/bid/103962|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
400|CVE-2018-7268|http://www.securityfocus.com/archive/1/542024/100/0/threaded||
401|CVE-2018-8010|http://www.securityfocus.com/bid/104239|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
402|CVE-2018-8012|http://www.securityfocus.com/bid/104253|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
403|CVE-2018-1108|http://www.securityfocus.com/bid/104055|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
404|CVE-2017-2607|http://www.securityfocus.com/bid/95963|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
405|CVE-2018-3639|http://www.securityfocus.com/bid/104232|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
406|CVE-2018-3640|http://www.securityfocus.com/bid/104228|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
407|CVE-2018-6962|http://www.securityfocus.com/bid/104235|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
408|CVE-2018-6963|http://www.securityfocus.com/bid/104237|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
409|CVE-2018-11321|http://www.securityfocus.com/bid/104271|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
410|CVE-2018-11322|http://www.securityfocus.com/bid/104272|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
411|CVE-2018-11323|http://www.securityfocus.com/bid/104276|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
412|CVE-2018-11324|http://www.securityfocus.com/bid/104274|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
413|CVE-2018-11325|http://www.securityfocus.com/bid/104278|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
414|CVE-2018-11326|http://www.securityfocus.com/bid/104270|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
415|CVE-2018-11327|http://www.securityfocus.com/bid/104273|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
416|CVE-2018-11328|http://www.securityfocus.com/bid/104269|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
417|CVE-2018-6378|http://www.securityfocus.com/bid/104268|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
418|CVE-2016-8656|http://www.securityfocus.com/bid/96035|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
419|CVE-2017-2609|http://www.securityfocus.com/bid/95964|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
420|CVE-2017-2617|http://www.securityfocus.com/bid/96036|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
421|CVE-2018-6494|http://www.securityfocus.com/bid/104141|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
422|CVE-2018-6493,CVE-2018-6492|http://www.securityfocus.com/bid/104131|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
423|CVE-2018-11356,CVE-2018-11359,CVE-2018-11358,CVE-2018-11360,CVE-2018-11355,CVE-2018-11354,CVE-2018-11362,CVE-2018-11357,CVE-2018-11361|http://www.securityfocus.com/bid/104308|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
424|CVE-2017-2598|http://www.securityfocus.com/bid/95948|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
425|CVE-2018-1121,CVE-2018-1123,CVE-2018-1122,CVE-2018-1125,CVE-2018-1126,CVE-2018-1124|http://www.securityfocus.com/bid/104214|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
426|CVE-2018-8176|http://www.securityfocus.com/bid/104184|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
427|CVE-2018-10357|http://www.securityfocus.com/bid/104355|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
428|CVE-2018-10428|http://www.securityfocus.com/archive/1/542025/100/0/threaded|Exploit,VDB Entry,Third Party Advisory|
429|CVE-2018-11410|http://www.securityfocus.com/bid/104324|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
430|CVE-2018-1000300|http://www.securityfocus.com/bid/104207|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
431|CVE-2018-1000301|http://www.securityfocus.com/bid/104225|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
432|CVE-2018-9920|http://www.securityfocus.com/archive/1/542035/100/0/threaded|VDB Entry,Third Party Advisory|
433|CVE-2018-8013|http://www.securityfocus.com/bid/104252|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
434|CVE-2018-11412|http://www.securityfocus.com/bid/104291|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
435|CVE-2018-11415|http://www.securityfocus.com/bid/104311|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
436|CVE-2017-14187|http://www.securityfocus.com/bid/104312|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
437|CVE-2017-9664|http://www.securityfocus.com/bid/100260|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
438|CVE-2018-5676,CVE-2018-5677,CVE-2018-5680,CVE-2018-5674,CVE-2018-5679,CVE-2018-7407,CVE-2018-5675,CVE-2018-7406,CVE-2018-5678|http://www.securityfocus.com/bid/104300|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
439|CVE-2018-11440|http://www.securityfocus.com/bid/104321|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
440|CVE-2018-1133,CVE-2018-1136,CVE-2018-1137,CVE-2018-1135,CVE-2018-1134|http://www.securityfocus.com/bid/104307|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
441|CVE-2018-6664|http://www.securityfocus.com/bid/104299|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
442|CVE-2017-1752|http://www.securityfocus.com/bid/104289|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
443|CVE-2018-11469|http://www.securityfocus.com/bid/104347|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
444|CVE-2018-1467|http://www.securityfocus.com/bid/104290|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
445|CVE-2017-9641|http://www.securityfocus.com/bid/99540|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
446|CVE-2017-14185|http://www.securityfocus.com/bid/104288|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
447|CVE-2018-8864,CVE-2018-8862|http://www.securityfocus.com/bid/103721|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
448|CVE-2018-8871|http://www.securityfocus.com/bid/104216|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
449|CVE-2018-11489|http://www.securityfocus.com/bid/104341|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
450|CVE-2018-11490|http://www.securityfocus.com/bid/104327|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
451|CVE-2018-11508|http://www.securityfocus.com/bid/104292|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
452|CVE-2018-11516|http://www.securityfocus.com/bid/104293|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
453|CVE-2016-7076|http://www.securityfocus.com/bid/95778|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
454|CVE-2017-1768|http://www.securityfocus.com/bid/104493|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
455|CVE-2018-5241|http://www.securityfocus.com/bid/104282|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
456|CVE-2018-1242,CVE-2018-1241,CVE-2018-1235|http://www.securityfocus.com/bid/104246|VDB Entry,Third Party Advisory|Reportedly these issues are fixed, however Symantec has not confirmed this. Please contact the vendor for more information.
457|CVE-2018-11027|http://www.securityfocus.com/archive/1/542040/100/0/threaded||
458|CVE-2018-11392|http://www.securityfocus.com/archive/1/542038/100/0/threaded||
459|CVE-2018-6964|http://www.securityfocus.com/bid/104315|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
460|CVE-2012-4428|http://www.securityfocus.com/bid/55540|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
461|CVE-2012-4526,CVE-2012-4525|http://www.securityfocus.com/bid/55710|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
462|CVE-2012-4576|http://www.securityfocus.com/bid/56654|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
463|CVE-2013-4410|http://www.securityfocus.com/bid/63022|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
464|CVE-2013-2228|http://www.securityfocus.com/bid/60868|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
465|CVE-2013-4411|http://www.securityfocus.com/bid/63023|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
466|CVE-2016-1000104|http://www.securityfocus.com/bid/91822||Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
467|CVE-2013-2738,CVE-2013-2745|https://www.securityfocus.com/archive/1/527299/30/0|VDB Entry,Third Party Advisory|
468|CVE-2012-1104|https://www.securityfocus.com/bid/52279|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
469|CVE-2012-1105|https://www.securityfocus.com/bid/52280|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
470|CVE-2012-1114,CVE-2012-1115|http://www.securityfocus.com/bid/52255|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
471|CVE-2012-1615|http://www.securityfocus.com/bid/52884|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
472|CVE-2012-2092|http://www.securityfocus.com/bid/52971|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
473|CVE-2012-2130|http://www.securityfocus.com/bid/53610|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
474|CVE-2014-0242|http://www.securityfocus.com/bid/67534|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
475|CVE-2013-0342,CVE-2013-0294|http://www.securityfocus.com/bid/57984|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
476|CVE-2013-0293|http://www.securityfocus.com/bid/58227|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
477|CVE-2013-2159|http://www.securityfocus.com/bid/60415|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
478|CVE-2013-2166|http://www.securityfocus.com/bid/60684|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
479|CVE-2013-2167|http://www.securityfocus.com/bid/60680|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
480|CVE-2013-2183|https://www.securityfocus.com/bid/60589|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
481|CVE-2013-4133|http://www.securityfocus.com/bid/61201|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
482|CVE-2013-4184|http://www.securityfocus.com/bid/61534|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
483|CVE-2013-4158|http://www.securityfocus.com/bid/61371|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
484|CVE-2013-4303|http://www.securityfocus.com/bid/62194|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
485|CVE-2013-5978|http://www.securityfocus.com/bid/62977|VDB Entry,Third Party Advisory|Reportedly these issues are fixed, however Symantec has not confirmed this. Please contact the vendor for more information.
486|CVE-2014-1867|http://www.securityfocus.com/bid/65212|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
487|CVE-2014-2387|http://www.securityfocus.com/bid/66214|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
488|CVE-2014-4913|http://www.securityfocus.com/bid/66971|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
489|CVE-2014-8650|http://www.securityfocus.com/bid/70909|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
490|CVE-2015-8313|http://www.securityfocus.com/archive/1/537012/100/0/threaded|VDB Entry,Third Party Advisory|
491|CVE-2015-8313|http://www.securityfocus.com/bid/78327|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
492|CVE-2016-1000229|http://www.securityfocus.com/bid/97580|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
493|CVE-2012-6094|http://www.securityfocus.com/bid/57158|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.<LINE BREAK><LINE BREAK>			Mandriva Business Server  1 X86 64<LINE BREAK> <LINE BREAK>					Mandriva  cups-1.5.4-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  cups-common-1.5.4-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  cups-serial-1.5.4-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  lib64cups2-1.5.4-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  lib64cups2-devel-1.5.4-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  php-cups-1.5.4-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/
494|CVE-2012-4420|http://www.securityfocus.com/bid/55538|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
495|CVE-2013-2011|http://www.securityfocus.com/bid/59473|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
496|CVE-2016-1000029,CVE-2016-1000028|http://www.securityfocus.com/bid/92134|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
497|CVE-2013-4621|http://www.securityfocus.com/bid/60761|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
498|CVE-2013-4692|http://www.securityfocus.com/bid/60860|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
499|CVE-2013-4763|https://www.securityfocus.com/bid/61280|VDB Entry,Broken Link,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
