|cve-ids|ex_url|types|solution
183|CVE-2015-2981|http://www.securityfocus.com/bid/76266|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
184|CVE-2017-14030|http://www.securityfocus.com/bid/102494|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
185|CVE-2017-16739,CVE-2017-16737,CVE-2017-13999|http://www.securityfocus.com/bid/102493|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
186|CVE-2017-18027|http://www.securityfocus.com/bid/102527|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
187|CVE-2017-18029|http://www.securityfocus.com/bid/102519|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
188|CVE-2017-13180,CVE-2017-13184,CVE-2017-13192,CVE-2017-13196,CVE-2017-13181,CVE-2017-13199,CVE-2017-0855,CVE-2017-13193,CVE-2017-13178,CVE-2017-13182,CVE-2017-13177,CVE-2017-13197,CVE-2017-13179,CVE-2017-13195,CVE-2017-13191|http://www.securityfocus.com/bid/102414|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
189|CVE-2017-13176|http://www.securityfocus.com/bid/102422|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
190|CVE-2017-13183|http://www.securityfocus.com/bid/102421|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
191|CVE-2017-13201|http://www.securityfocus.com/bid/102529|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
192|CVE-2017-13202|http://www.securityfocus.com/bid/102521|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
193|CVE-2017-13206|http://www.securityfocus.com/bid/102523|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
194|CVE-2017-13207|http://www.securityfocus.com/bid/102526|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
195|CVE-2017-13211,CVE-2017-13208,CVE-2017-13210,CVE-2017-13209|http://www.securityfocus.com/bid/102415|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
196|CVE-2017-13214|http://www.securityfocus.com/bid/102416|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
197|CVE-2017-13218,CVE-2017-13216,CVE-2017-13215|http://www.securityfocus.com/bid/102390|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
198|CVE-2017-13217|http://www.securityfocus.com/bid/102423|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
199|CVE-2017-13225|http://www.securityfocus.com/bid/102420|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
200|CVE-2017-15126|http://www.securityfocus.com/bid/102516||Updates are available. Please see the references or vendor advisory for more information.
201|CVE-2017-15127|http://www.securityfocus.com/bid/102517||Updates are available. Please see the references or vendor advisory for more information.
202|CVE-2018-5712|http://www.securityfocus.com/bid/102742|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
203|CVE-2018-5712|http://www.securityfocus.com/bid/104020|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
204|CVE-2014-9482|http://www.securityfocus.com/bid/71839|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
205|CVE-2014-9485|http://www.securityfocus.com/bid/71846|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
206|CVE-2017-8802|http://www.securityfocus.com/archive/1/541661/100/0/threaded||
207|CVE-2018-1000004|http://www.securityfocus.com/bid/104606||Updates are available. Please see the references or vendor advisory for more information.
208|CVE-2018-5764|http://www.securityfocus.com/bid/102803|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
209|CVE-2017-10068|http://www.securityfocus.com/bid/102535|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
210|CVE-2017-10262|http://www.securityfocus.com/bid/102562|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
211|CVE-2017-10273|http://www.securityfocus.com/bid/102569|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
212|CVE-2017-10282|http://www.securityfocus.com/bid/102534|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
213|CVE-2017-10301|http://www.securityfocus.com/bid/102599|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
214|CVE-2018-2560|http://www.securityfocus.com/bid/102617|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
215|CVE-2018-2561|http://www.securityfocus.com/bid/102565|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
216|CVE-2018-2562|http://www.securityfocus.com/bid/102713|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
217|CVE-2018-2564|http://www.securityfocus.com/bid/102541|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
218|CVE-2018-2565|http://www.securityfocus.com/bid/102712|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
219|CVE-2018-2566|http://www.securityfocus.com/bid/102603|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
220|CVE-2018-2567|http://www.securityfocus.com/bid/102671|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
221|CVE-2018-2568|http://www.securityfocus.com/bid/102606|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
222|CVE-2018-2569|http://www.securityfocus.com/bid/102536|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
223|CVE-2018-2570|http://www.securityfocus.com/bid/102665|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
224|CVE-2018-2571|http://www.securityfocus.com/bid/102669|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
225|CVE-2018-2573|http://www.securityfocus.com/bid/102710|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
226|CVE-2018-2574|http://www.securityfocus.com/bid/102623|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
227|CVE-2018-2575|http://www.securityfocus.com/bid/102547|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
228|CVE-2018-2576|http://www.securityfocus.com/bid/102695|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
229|CVE-2018-2577|http://www.securityfocus.com/bid/102614|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
230|CVE-2018-2578|http://www.securityfocus.com/bid/102611|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
231|CVE-2018-2579|http://www.securityfocus.com/bid/102663|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
232|CVE-2018-2580|http://www.securityfocus.com/bid/102654|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
233|CVE-2018-2581|http://www.securityfocus.com/bid/102636|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
234|CVE-2018-2582|http://www.securityfocus.com/bid/102597|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
235|CVE-2018-2583|http://www.securityfocus.com/bid/102708|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
236|CVE-2018-2584|http://www.securityfocus.com/bid/102573|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
237|CVE-2018-2585|http://www.securityfocus.com/bid/102674|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
238|CVE-2018-2586|http://www.securityfocus.com/bid/102700|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
239|CVE-2018-2588|http://www.securityfocus.com/bid/102661|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
240|CVE-2018-2589|http://www.securityfocus.com/bid/102540|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
241|CVE-2018-2590|http://www.securityfocus.com/bid/102697|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
242|CVE-2018-2591|http://www.securityfocus.com/bid/102714|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
243|CVE-2018-2592|http://www.securityfocus.com/bid/102626|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
244|CVE-2018-2593|http://www.securityfocus.com/bid/102581|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
245|CVE-2018-2594|http://www.securityfocus.com/bid/102641|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
246|CVE-2018-2595|http://www.securityfocus.com/bid/102643|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
247|CVE-2018-2596|http://www.securityfocus.com/bid/102545|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
248|CVE-2018-2597|http://www.securityfocus.com/bid/102572|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
249|CVE-2018-2599|http://www.securityfocus.com/bid/102633|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
250|CVE-2018-2600|http://www.securityfocus.com/bid/102696|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
251|CVE-2018-2601|http://www.securityfocus.com/bid/102553|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
252|CVE-2018-2602|http://www.securityfocus.com/bid/102642|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
253|CVE-2018-2603|http://www.securityfocus.com/bid/102625|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
254|CVE-2018-2604|http://www.securityfocus.com/bid/102578|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
255|CVE-2018-2605|http://www.securityfocus.com/bid/102589|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
256|CVE-2018-2606|http://www.securityfocus.com/bid/102579|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
257|CVE-2018-2607|http://www.securityfocus.com/bid/102580|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
258|CVE-2018-2608|http://www.securityfocus.com/bid/102538|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
259|CVE-2018-2609|http://www.securityfocus.com/bid/102620|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
260|CVE-2018-2610|http://www.securityfocus.com/bid/102637|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
261|CVE-2018-2611|http://www.securityfocus.com/bid/102587|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
262|CVE-2018-2612|http://www.securityfocus.com/bid/102709|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
263|CVE-2018-2613|http://www.securityfocus.com/bid/102616|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
264|CVE-2018-2614|http://www.securityfocus.com/bid/102598|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
265|CVE-2018-2615|http://www.securityfocus.com/bid/102640|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
266|CVE-2018-2616|http://www.securityfocus.com/bid/102644|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
267|CVE-2018-2617|http://www.securityfocus.com/bid/102645|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
268|CVE-2018-2618|http://www.securityfocus.com/bid/102612|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
269|CVE-2018-2619|http://www.securityfocus.com/bid/102548|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
270|CVE-2018-2620|http://www.securityfocus.com/bid/102583|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
271|CVE-2018-2621|http://www.securityfocus.com/bid/102574|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
272|CVE-2018-2622|http://www.securityfocus.com/bid/102706|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
273|CVE-2018-2623|http://www.securityfocus.com/bid/102590|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
274|CVE-2018-2624|http://www.securityfocus.com/bid/102595|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
275|CVE-2018-2625|http://www.securityfocus.com/bid/102567|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
276|CVE-2018-2626|http://www.securityfocus.com/bid/102630|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
277|CVE-2018-2627|http://www.securityfocus.com/bid/102584|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
278|CVE-2018-2629|http://www.securityfocus.com/bid/102615|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
279|CVE-2018-2630|http://www.securityfocus.com/bid/102593|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
280|CVE-2018-2631|http://www.securityfocus.com/bid/102628|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
281|CVE-2018-2632|http://www.securityfocus.com/bid/102631|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
282|CVE-2018-2633|http://www.securityfocus.com/bid/102557|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
283|CVE-2018-2634|http://www.securityfocus.com/bid/102592|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
284|CVE-2018-2635|http://www.securityfocus.com/bid/102652|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
285|CVE-2018-2636|http://www.securityfocus.com/bid/102560|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
286|CVE-2018-2637|http://www.securityfocus.com/bid/102576|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
287|CVE-2018-2638|http://www.securityfocus.com/bid/102546|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
288|CVE-2018-2639|http://www.securityfocus.com/bid/102556|Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
289|CVE-2018-2640|http://www.securityfocus.com/bid/102678|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
290|CVE-2018-2641|http://www.securityfocus.com/bid/102605|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
291|CVE-2018-2642|http://www.securityfocus.com/bid/102619|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
292|CVE-2018-2643|http://www.securityfocus.com/bid/102622|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
293|CVE-2018-2644|http://www.securityfocus.com/bid/102627|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
294|CVE-2018-2645|http://www.securityfocus.com/bid/102698|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
295|CVE-2018-2646|http://www.securityfocus.com/bid/102703|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
296|CVE-2018-2647|http://www.securityfocus.com/bid/102711|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
297|CVE-2018-2648|http://www.securityfocus.com/bid/102577|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
298|CVE-2018-2649|http://www.securityfocus.com/bid/102582|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
299|CVE-2018-2650|http://www.securityfocus.com/bid/102564|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
300|CVE-2018-2651|http://www.securityfocus.com/bid/102588|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
301|CVE-2018-2652|http://www.securityfocus.com/bid/102586|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
302|CVE-2018-2653|http://www.securityfocus.com/bid/102596|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
303|CVE-2018-2654|http://www.securityfocus.com/bid/102604|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
304|CVE-2018-2655|http://www.securityfocus.com/bid/102646|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
305|CVE-2018-2656|http://www.securityfocus.com/bid/102639|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
306|CVE-2018-2657|http://www.securityfocus.com/bid/102629|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
307|CVE-2018-2658|http://www.securityfocus.com/bid/102705|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
308|CVE-2018-2659|http://www.securityfocus.com/bid/102707|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
309|CVE-2018-2660|http://www.securityfocus.com/bid/102677|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
310|CVE-2018-2661|http://www.securityfocus.com/bid/102679|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
311|CVE-2018-2662|http://www.securityfocus.com/bid/102624|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
312|CVE-2018-2663|http://www.securityfocus.com/bid/102662|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
313|CVE-2018-2664|http://www.securityfocus.com/bid/102594|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
314|CVE-2018-2665|http://www.securityfocus.com/bid/102681|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
315|CVE-2018-2666|http://www.securityfocus.com/bid/102575|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
316|CVE-2018-2667|http://www.securityfocus.com/bid/102685|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
317|CVE-2018-2668|http://www.securityfocus.com/bid/102682|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
318|CVE-2018-2669|http://www.securityfocus.com/bid/102570|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
319|CVE-2018-2670|http://www.securityfocus.com/bid/102676|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
320|CVE-2018-2671|http://www.securityfocus.com/bid/102602|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
321|CVE-2018-2672|http://www.securityfocus.com/bid/102542|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
322|CVE-2018-2673|http://www.securityfocus.com/bid/102552|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
323|CVE-2018-2674|http://www.securityfocus.com/bid/102686|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
324|CVE-2018-2675|http://www.securityfocus.com/bid/102670|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
325|CVE-2018-2676|http://www.securityfocus.com/bid/102699|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
326|CVE-2018-2677|http://www.securityfocus.com/bid/102656|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
327|CVE-2018-2678|http://www.securityfocus.com/bid/102659|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
328|CVE-2018-2679|http://www.securityfocus.com/bid/102675|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
329|CVE-2018-2680|http://www.securityfocus.com/bid/102571|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
330|CVE-2018-2681|http://www.securityfocus.com/bid/102607|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
331|CVE-2018-2682|http://www.securityfocus.com/bid/102657|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
332|CVE-2018-2683|http://www.securityfocus.com/bid/102544|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
333|CVE-2018-2684|http://www.securityfocus.com/bid/102649|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
334|CVE-2018-2685|http://www.securityfocus.com/bid/102689|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
335|CVE-2018-2686|http://www.securityfocus.com/bid/102690|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
336|CVE-2018-2687|http://www.securityfocus.com/bid/102691|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
337|CVE-2018-2688|http://www.securityfocus.com/bid/102692|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
338|CVE-2018-2689|http://www.securityfocus.com/bid/102693|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
339|CVE-2018-2690|http://www.securityfocus.com/bid/102694|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
340|CVE-2018-2691|http://www.securityfocus.com/bid/102647|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
341|CVE-2018-2692|http://www.securityfocus.com/bid/102621|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
342|CVE-2018-2693|http://www.securityfocus.com/bid/102702|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
343|CVE-2018-2694|http://www.securityfocus.com/bid/102687|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
344|CVE-2018-2695|http://www.securityfocus.com/bid/102591|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
345|CVE-2018-2696|http://www.securityfocus.com/bid/102701|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
346|CVE-2018-2697|http://www.securityfocus.com/bid/102533|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
347|CVE-2018-2698|http://www.securityfocus.com/bid/102688|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
348|CVE-2018-2699|http://www.securityfocus.com/bid/102563|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
349|CVE-2018-2700|http://www.securityfocus.com/bid/102559|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
350|CVE-2018-2701|http://www.securityfocus.com/bid/102554|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
351|CVE-2018-2702|http://www.securityfocus.com/bid/102600|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
352|CVE-2018-2703|http://www.securityfocus.com/bid/102704|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
353|CVE-2018-2704|http://www.securityfocus.com/bid/102568|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
354|CVE-2018-2705|http://www.securityfocus.com/bid/102561|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
355|CVE-2018-2706|http://www.securityfocus.com/bid/102543|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
356|CVE-2018-2707|http://www.securityfocus.com/bid/102551||Updates are available. Please see the references or vendor advisory for more information.
357|CVE-2018-2708|http://www.securityfocus.com/bid/102684|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
358|CVE-2018-2709|http://www.securityfocus.com/bid/102555||Updates are available. Please see the references or vendor advisory for more information.
359|CVE-2018-2710|http://www.securityfocus.com/bid/102608|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
360|CVE-2018-2711|http://www.securityfocus.com/bid/102539|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
361|CVE-2018-2712|http://www.securityfocus.com/bid/102660|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
362|CVE-2018-2713|http://www.securityfocus.com/bid/102550|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
363|CVE-2018-2714|http://www.securityfocus.com/bid/102666|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
364|CVE-2018-2715|http://www.securityfocus.com/bid/102558|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
365|CVE-2018-2716|http://www.securityfocus.com/bid/102672|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
366|CVE-2018-2717|http://www.securityfocus.com/bid/102613|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
367|CVE-2018-2719|http://www.securityfocus.com/bid/102653|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
368|CVE-2018-2720|http://www.securityfocus.com/bid/102655|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
369|CVE-2018-2721|http://www.securityfocus.com/bid/102668|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
370|CVE-2018-2722|http://www.securityfocus.com/bid/102673|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
371|CVE-2018-2723|http://www.securityfocus.com/bid/102601|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
372|CVE-2018-2724|http://www.securityfocus.com/bid/102658|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
373|CVE-2018-2725|http://www.securityfocus.com/bid/102651|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
374|CVE-2018-2726|http://www.securityfocus.com/bid/102664|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
375|CVE-2018-2727|http://www.securityfocus.com/bid/102667|VDB Entry,Third Party Advisory|
376|CVE-2018-2728|http://www.securityfocus.com/bid/102650|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
377|CVE-2018-2729|http://www.securityfocus.com/bid/102635|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
378|CVE-2018-2730|http://www.securityfocus.com/bid/102680|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
379|CVE-2018-2731|http://www.securityfocus.com/bid/102610|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
380|CVE-2018-2732|http://www.securityfocus.com/bid/102683|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
381|CVE-2018-2733|http://www.securityfocus.com/bid/102634|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
382|CVE-2017-12307|http://www.securityfocus.com/bid/102718|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
