|cve-ids|ex_url|types|solution
298|CVE-2017-6423|http://www.securityfocus.com/bid/97387|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
299|CVE-2017-6424|http://www.securityfocus.com/bid/97396|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
300|CVE-2017-6425|http://www.securityfocus.com/bid/97362|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
301|CVE-2017-6426|http://www.securityfocus.com/bid/97355|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
302|CVE-2018-1447|http://www.securityfocus.com/bid/104511||Updates are available. Please see the references or vendor advisory for more information.
303|CVE-2018-1081|http://www.securityfocus.com/bid/103728|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
304|CVE-2018-1082|http://www.securityfocus.com/bid/103725|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
305|CVE-2018-1282|http://www.securityfocus.com/bid/103751|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
306|CVE-2018-1284|http://www.securityfocus.com/bid/103750|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
307|CVE-2016-8371,CVE-2016-8366|http://www.securityfocus.com/bid/94163|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
308|CVE-2018-3624|http://www.securityfocus.com/bid/103968|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
309|CVE-2016-8424,CVE-2016-8430,CVE-2016-8482,CVE-2016-8426,CVE-2016-8425,CVE-2016-8427,CVE-2016-8428,CVE-2016-8429|http://www.securityfocus.com/bid/95231|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
310|CVE-2017-0431|http://www.securityfocus.com/bid/96068|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
311|CVE-2017-2867,CVE-2017-2869,CVE-2017-2861,CVE-2017-2853,CVE-2017-2852,CVE-2017-2868,CVE-2017-2858,CVE-2017-2860|http://www.securityfocus.com/bid/104490|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
312|CVE-2017-18097|http://www.securityfocus.com/bid/103764|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
313|CVE-2017-18098|http://www.securityfocus.com/bid/103765|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
314|CVE-2018-1270|http://www.securityfocus.com/bid/103696|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
315|CVE-2018-1271|http://www.securityfocus.com/bid/103699|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
316|CVE-2018-1272|http://www.securityfocus.com/bid/103697|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
317|CVE-2018-7506|http://www.securityfocus.com/bid/103722|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
318|CVE-2013-6876|http://www.securityfocus.com/archive/1/532258/100/0/threaded||
319|CVE-2013-6876|http://www.securityfocus.com/archive/1/532276/100/0/threaded||
320|CVE-2013-6876|http://www.securityfocus.com/bid/67789|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
321|CVE-2014-1226|http://www.securityfocus.com/archive/1/532278/100/0/threaded||
322|CVE-2018-9862|http://www.securityfocus.com/bid/103738|VDB Entry,Broken Link,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
323|CVE-2018-5463|http://www.securityfocus.com/bid/103724|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
324|CVE-2017-1081|http://www.securityfocus.com/bid/98089|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
325|CVE-2017-18100|http://www.securityfocus.com/bid/103729|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
326|CVE-2017-18101|http://www.securityfocus.com/bid/103730|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
327|CVE-2018-5227|http://www.securityfocus.com/bid/103731|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
328|CVE-2014-1399,CVE-2014-1398,CVE-2014-1400|http://www.securityfocus.com/bid/64729|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
329|CVE-2014-1889|http://www.securityfocus.com/archive/1/531050/100/0/threaded|Exploit,VDB Entry,Third Party Advisory|
330|CVE-2014-1889|http://www.securityfocus.com/bid/65554|VDB Entry,Third Party Advisory|Reportedly the issue is fixed, however Symantec has not confirmed this. Please contact the vendor for more information.
331|CVE-2014-1946|http://www.securityfocus.com/archive/1/531351/100/0/threaded|Exploit,VDB Entry,Third Party Advisory|
332|CVE-2014-2078|http://www.securityfocus.com/archive/1/531502/100/0/threaded|VDB Entry,Mitigation,Third Party Advisory|
333|CVE-2014-3999|http://www.securityfocus.com/bid/68014|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
334|CVE-2018-2413,CVE-2018-2403,CVE-2018-2412,CVE-2018-2404|http://www.securityfocus.com/bid/103727|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
335|CVE-2018-2405|http://www.securityfocus.com/bid/103703|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
336|CVE-2018-2406|http://www.securityfocus.com/bid/103719|Broken Link|Updates are available. Please see the references or vendor advisory for more information.
337|CVE-2018-2408|http://www.securityfocus.com/bid/103700|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
338|CVE-2018-2409|http://www.securityfocus.com/bid/103702|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
339|CVE-2018-2410|http://www.securityfocus.com/bid/103704|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
340|CVE-2018-9996|http://www.securityfocus.com/bid/103733|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
341|CVE-2018-10001|http://www.securityfocus.com/bid/103732|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
342|CVE-2018-1275|http://www.securityfocus.com/bid/103771|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
343|CVE-2016-10258,CVE-2017-13678,CVE-2017-13677|http://www.securityfocus.com/bid/103685|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
344|CVE-2017-2599|http://www.securityfocus.com/bid/95949|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
345|CVE-2018-8953,CVE-2018-8954|http://www.securityfocus.com/bid/103742|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
346|CVE-2017-7534|http://www.securityfocus.com/bid/103754|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
347|CVE-2018-0016|http://www.securityfocus.com/bid/103747|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
348|CVE-2018-0017|http://www.securityfocus.com/bid/103749|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
349|CVE-2018-0018|http://www.securityfocus.com/bid/103748|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
350|CVE-2018-0022|http://www.securityfocus.com/bid/103740|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
351|CVE-2018-0023|http://www.securityfocus.com/bid/103745|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
352|CVE-2018-0870|http://www.securityfocus.com/bid/103595|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
353|CVE-2018-0887|http://www.securityfocus.com/bid/103629|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
354|CVE-2018-0890|http://www.securityfocus.com/bid/103649|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
355|CVE-2018-0892|http://www.securityfocus.com/bid/103636|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
356|CVE-2018-0920|http://www.securityfocus.com/bid/103608|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
357|CVE-2018-0950|http://www.securityfocus.com/bid/103642|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
358|CVE-2018-0956|http://www.securityfocus.com/bid/103650|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
359|CVE-2018-0957|http://www.securityfocus.com/bid/103628|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
360|CVE-2018-0960|http://www.securityfocus.com/bid/103663|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
361|CVE-2018-0963|http://www.securityfocus.com/bid/103647|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
362|CVE-2018-0964|http://www.securityfocus.com/bid/103646|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
363|CVE-2018-0966|http://www.securityfocus.com/bid/103622|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
364|CVE-2018-0967|http://www.securityfocus.com/bid/103652|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
365|CVE-2018-0968|http://www.securityfocus.com/bid/103643|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
366|CVE-2018-0969|http://www.securityfocus.com/bid/103644|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
367|CVE-2018-0970|http://www.securityfocus.com/bid/103645|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
368|CVE-2018-0971|http://www.securityfocus.com/bid/103648|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
369|CVE-2018-0972|http://www.securityfocus.com/bid/103659|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
370|CVE-2018-0973|http://www.securityfocus.com/bid/103660|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
371|CVE-2018-0974|http://www.securityfocus.com/bid/103661|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
372|CVE-2018-0975|http://www.securityfocus.com/bid/103662|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
373|CVE-2018-0976|http://www.securityfocus.com/bid/103651|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
374|CVE-2018-0979|http://www.securityfocus.com/bid/103625|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
375|CVE-2018-0980|http://www.securityfocus.com/bid/103626|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
376|CVE-2018-0981|http://www.securityfocus.com/bid/103621|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
377|CVE-2018-0987|http://www.securityfocus.com/bid/103623|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
378|CVE-2018-0988|http://www.securityfocus.com/bid/103615|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
379|CVE-2018-0989|http://www.securityfocus.com/bid/103624|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
380|CVE-2018-0990|http://www.securityfocus.com/bid/103604|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
381|CVE-2018-0991|http://www.securityfocus.com/bid/103614|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
382|CVE-2018-0993|http://www.securityfocus.com/bid/103627|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
383|CVE-2018-0994|http://www.securityfocus.com/bid/103630|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
384|CVE-2018-0995|http://www.securityfocus.com/bid/103631|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
385|CVE-2018-0996|http://www.securityfocus.com/bid/103602|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
386|CVE-2018-0997|http://www.securityfocus.com/bid/103618|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
387|CVE-2018-0998|http://www.securityfocus.com/bid/103598|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
388|CVE-2018-1000|http://www.securityfocus.com/bid/103603|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
389|CVE-2018-1001|http://www.securityfocus.com/bid/103609|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
390|CVE-2018-1003|http://www.securityfocus.com/bid/103655|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
391|CVE-2018-1004|http://www.securityfocus.com/bid/103657|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
392|CVE-2018-1005|http://www.securityfocus.com/bid/103637|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
393|CVE-2018-1007|http://www.securityfocus.com/bid/103640|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
394|CVE-2018-1008|http://www.securityfocus.com/bid/103658|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
395|CVE-2018-1009|http://www.securityfocus.com/bid/103654|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
396|CVE-2018-1010|http://www.securityfocus.com/bid/103594|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
397|CVE-2018-1011|http://www.securityfocus.com/bid/103611|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
398|CVE-2018-1012|http://www.securityfocus.com/bid/103597|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
399|CVE-2018-1013|http://www.securityfocus.com/bid/103599|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
400|CVE-2018-1014|http://www.securityfocus.com/bid/103638|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
401|CVE-2018-1015|http://www.securityfocus.com/bid/103600|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
402|CVE-2018-1016|http://www.securityfocus.com/bid/103601|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
403|CVE-2018-1018|http://www.securityfocus.com/bid/103610|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
404|CVE-2018-1019|http://www.securityfocus.com/bid/103633|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
405|CVE-2018-1020|http://www.securityfocus.com/bid/103612|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
406|CVE-2018-1023|http://www.securityfocus.com/bid/103606|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
407|CVE-2018-1026|http://www.securityfocus.com/bid/103613|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
408|CVE-2018-1027|http://www.securityfocus.com/bid/103616|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
409|CVE-2018-1028|http://www.securityfocus.com/bid/103641|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
410|CVE-2018-1029|http://www.securityfocus.com/bid/103617|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
411|CVE-2018-1030|http://www.securityfocus.com/bid/103620|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
412|CVE-2018-1032|http://www.securityfocus.com/bid/103632|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
413|CVE-2018-1034|http://www.securityfocus.com/bid/103634|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
414|CVE-2018-1037|http://www.securityfocus.com/bid/103715|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
415|CVE-2018-8116|http://www.securityfocus.com/bid/103705|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
416|CVE-2018-8117|http://www.securityfocus.com/bid/103711|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
417|CVE-2015-1777|http://www.securityfocus.com/bid/72943|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
418|CVE-2015-4557|http://www.securityfocus.com/bid/75395|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
419|CVE-2018-9842|http://www.securityfocus.com/archive/1/541931/100/0/threaded|VDB Entry,Third Party Advisory|
420|CVE-2018-9843|http://www.securityfocus.com/archive/1/541932/100/0/threaded|Exploit,VDB Entry,Third Party Advisory|
421|CVE-2018-1084|http://www.securityfocus.com/bid/103758|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
422|CVE-2014-6169|http://www.securityfocus.com/bid/103761|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
423|CVE-2014-6412|http://www.securityfocus.com/bid/72589|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
424|CVE-2018-10087|http://www.securityfocus.com/bid/103774|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
425|CVE-2018-6959,CVE-2018-6958|http://www.securityfocus.com/bid/103752|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
426|CVE-2017-0356|http://www.securityfocus.com/bid/95420|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
427|CVE-2017-0357|http://www.securityfocus.com/bid/95432|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
428|CVE-2017-0358|http://www.securityfocus.com/bid/95987|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
429|CVE-2014-1686|http://www.securityfocus.com/bid/66141|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
430|CVE-2014-2069|http://www.securityfocus.com/bid/65740|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
431|CVE-2018-10101|http://www.securityfocus.com/bid/104350|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
432|CVE-2018-10102|http://www.securityfocus.com/bid/103775|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
433|CVE-2018-5382|http://www.securityfocus.com/bid/103453|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
434|CVE-2016-9592|http://www.securityfocus.com/bid/94991|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
435|CVE-2016-9593|http://www.securityfocus.com/bid/94985|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
436|CVE-2018-0737|http://www.securityfocus.com/bid/103766|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
437|CVE-2016-9093|http://www.securityfocus.com/bid/96294|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
438|CVE-2016-9094|http://www.securityfocus.com/bid/96298|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
439|CVE-2017-6323|http://www.securityfocus.com/bid/98621|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
440|CVE-2017-12701|http://www.securityfocus.com/bid/100354|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
441|CVE-2017-6020|http://www.securityfocus.com/bid/97055|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
442|CVE-2017-9636,CVE-2017-9634,CVE-2017-9638|http://www.securityfocus.com/bid/100097|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
443|CVE-2014-2294|https://www.securityfocus.com/bid/66076|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
444|CVE-2018-6913|http://www.securityfocus.com/bid/103953|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
445|CVE-2018-1274|http://www.securityfocus.com/bid/103769|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
446|CVE-2018-7240|http://www.securityfocus.com/bid/103541|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
447|CVE-2018-7241|http://www.securityfocus.com/bid/103542|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
448|CVE-2018-7242|http://www.securityfocus.com/bid/103543|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
449|CVE-2018-8840|http://www.securityfocus.com/bid/103949|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
450|CVE-2018-1035|http://www.securityfocus.com/bid/103927|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
451|CVE-2018-2563|http://www.securityfocus.com/bid/103888|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
452|CVE-2018-2572|http://www.securityfocus.com/bid/103907|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
453|CVE-2018-2587|http://www.securityfocus.com/bid/103822|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
454|CVE-2018-2628|http://www.securityfocus.com/bid/103776|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
455|CVE-2018-2718|http://www.securityfocus.com/bid/103886|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
456|CVE-2018-2737|http://www.securityfocus.com/bid/103821|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
457|CVE-2018-2738|http://www.securityfocus.com/bid/103813|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
458|CVE-2018-2739|http://www.securityfocus.com/bid/103784|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
459|CVE-2018-2742|http://www.securityfocus.com/bid/103866|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
460|CVE-2018-2746|http://www.securityfocus.com/bid/103833|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
461|CVE-2018-2747|http://www.securityfocus.com/bid/103844|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
462|CVE-2018-2748|http://www.securityfocus.com/bid/103850|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
463|CVE-2018-2749|http://www.securityfocus.com/bid/103864|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
464|CVE-2018-2750|http://www.securityfocus.com/bid/103871|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
465|CVE-2018-2752|http://www.securityfocus.com/bid/103905|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
466|CVE-2018-2753|http://www.securityfocus.com/bid/103879|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
467|CVE-2018-2754|http://www.securityfocus.com/bid/103875|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
468|CVE-2018-2755|http://www.securityfocus.com/bid/103807|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
469|CVE-2018-2756|http://www.securityfocus.com/bid/103874|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
470|CVE-2018-2758|http://www.securityfocus.com/bid/103802|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
471|CVE-2018-2759|http://www.securityfocus.com/bid/103780|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
472|CVE-2018-2760|http://www.securityfocus.com/bid/103826|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
473|CVE-2018-2761|http://www.securityfocus.com/bid/103820|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
474|CVE-2018-2762|http://www.securityfocus.com/bid/103794|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
475|CVE-2018-2763|http://www.securityfocus.com/bid/103882|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
476|CVE-2018-2764|http://www.securityfocus.com/bid/103885|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
477|CVE-2018-2765|http://www.securityfocus.com/bid/103808|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
478|CVE-2018-2766|http://www.securityfocus.com/bid/103805|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
479|CVE-2018-2768|http://www.securityfocus.com/bid/103815|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
480|CVE-2018-2769|http://www.securityfocus.com/bid/103876|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
481|CVE-2018-2770|http://www.securityfocus.com/bid/103806|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
482|CVE-2018-2771|http://www.securityfocus.com/bid/103828|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
483|CVE-2018-2772|http://www.securityfocus.com/bid/103891|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
484|CVE-2018-2773|http://www.securityfocus.com/bid/103811|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
485|CVE-2018-2774|http://www.securityfocus.com/bid/103894|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
486|CVE-2018-2775|http://www.securityfocus.com/bid/103777|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
487|CVE-2018-2776|http://www.securityfocus.com/bid/103791|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
488|CVE-2018-2777|http://www.securityfocus.com/bid/103781|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
489|CVE-2018-2778|http://www.securityfocus.com/bid/103785|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
490|CVE-2018-2779|http://www.securityfocus.com/bid/103787|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
491|CVE-2018-2780|http://www.securityfocus.com/bid/103778|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
492|CVE-2018-2781|http://www.securityfocus.com/bid/103825|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
493|CVE-2018-2782|http://www.securityfocus.com/bid/103799|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
494|CVE-2018-2783|http://www.securityfocus.com/bid/103832|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
