|cve-ids|ex_url|types|solution
180|CVE-2017-18088|http://www.securityfocus.com/bid/103040|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
181|CVE-2016-8511|http://www.securityfocus.com/bid/94610|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
182|CVE-2016-8513,CVE-2016-8514,CVE-2016-8515|http://www.securityfocus.com/bid/94949|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
183|CVE-2016-8519|http://www.securityfocus.com/bid/95225|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
184|CVE-2016-8520|http://www.securityfocus.com/bid/95369|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
185|CVE-2016-8521,CVE-2016-8522|http://www.securityfocus.com/bid/95427|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
186|CVE-2016-8523|http://www.securityfocus.com/bid/95868|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
187|CVE-2016-8525|http://www.securityfocus.com/bid/95912|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
188|CVE-2016-8528|http://www.securityfocus.com/bid/95910|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
189|CVE-2016-8529|http://www.securityfocus.com/bid/95970|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
190|CVE-2017-12532,CVE-2017-12513,CVE-2017-12509,CVE-2017-12530,CVE-2017-12498,CVE-2017-12487,CVE-2017-12519,CVE-2017-12531,CVE-2017-12521,CVE-2017-12496,CVE-2017-12534,CVE-2017-12535,CVE-2017-12539,CVE-2017-12512,CVE-2017-12503,CVE-2017-12510,CVE-2017-12522,CVE-2017-12536,CVE-2017-12492,CVE-2017-12527,CVE-2017-12516,CVE-2017-12491,CVE-2017-12540,CVE-2017-12507,CVE-2017-12526,CVE-2017-12524,CVE-2017-12497,CVE-2017-12502,CVE-2017-12528,CVE-2017-12501,CVE-2017-12537,CVE-2017-12488,CVE-2017-12515,CVE-2017-12494,CVE-2017-12525,CVE-2017-12533,CVE-2017-12493,CVE-2017-12518,CVE-2017-12520,CVE-2017-12541,CVE-2017-12517,CVE-2017-12504,CVE-2017-12490,CVE-2017-12499,CVE-2017-12511,CVE-2017-12495,CVE-2017-12506,CVE-2017-12514,CVE-2017-12500,CVE-2017-12505,CVE-2017-12523,CVE-2017-12538,CVE-2017-12508,CVE-2017-12489,CVE-2017-12529|http://www.securityfocus.com/bid/100367|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
191|CVE-2017-12542|http://www.securityfocus.com/bid/100467|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
192|CVE-2017-12543|http://www.securityfocus.com/bid/101944|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
193|CVE-2017-12545,CVE-2017-12546,CVE-2017-12550,CVE-2017-12544,CVE-2017-12553,CVE-2017-12551,CVE-2017-12549,CVE-2017-12548,CVE-2017-12547,CVE-2017-12552|http://www.securityfocus.com/bid/101029|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
194|CVE-2017-12556,CVE-2017-12558,CVE-2017-12557|http://www.securityfocus.com/bid/101152|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
195|CVE-2017-5786|http://www.securityfocus.com/bid/96149|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
196|CVE-2017-5787|http://www.securityfocus.com/bid/96395|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
197|CVE-2017-5790|http://www.securityfocus.com/bid/96755|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
198|CVE-2017-5792|http://www.securityfocus.com/bid/96769|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
199|CVE-2017-5795|http://www.securityfocus.com/bid/96773|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
200|CVE-2017-5796|http://www.securityfocus.com/bid/96813|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
201|CVE-2017-5797|http://www.securityfocus.com/bid/97214|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
202|CVE-2017-5798,CVE-2017-5799|http://www.securityfocus.com/bid/98013|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
203|CVE-2017-5800|http://www.securityfocus.com/bid/97412|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
204|CVE-2017-5801|http://www.securityfocus.com/bid/97386|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
205|CVE-2017-5802|http://www.securityfocus.com/bid/97706|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
206|CVE-2017-5803|http://www.securityfocus.com/bid/98052|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
207|CVE-2017-5805,CVE-2017-5804,CVE-2017-5806|http://www.securityfocus.com/bid/98088|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
208|CVE-2017-5809,CVE-2017-5808,CVE-2017-5807|http://www.securityfocus.com/bid/100088|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
209|CVE-2017-5811,CVE-2017-5813,CVE-2017-5810,CVE-2017-5814,CVE-2017-5812|http://www.securityfocus.com/bid/98331|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
210|CVE-2017-12703,CVE-2017-12709,CVE-2017-5816|http://www.securityfocus.com/bid/100470|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
211|CVE-2017-5829,CVE-2017-5824,CVE-2017-5827,CVE-2017-5826,CVE-2017-5828,CVE-2017-5825|http://www.securityfocus.com/bid/98722|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
212|CVE-2017-8944|http://www.securityfocus.com/bid/98558|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
213|CVE-2017-8945|http://www.securityfocus.com/bid/98711|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
214|CVE-2017-8946|http://www.securityfocus.com/bid/98644|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
215|CVE-2017-8947|http://www.securityfocus.com/bid/98960|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
216|CVE-2017-8948|http://www.securityfocus.com/bid/99342|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
217|CVE-2017-8950,CVE-2017-8951,CVE-2017-8949|http://www.securityfocus.com/bid/99331|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
218|CVE-2017-8952|http://www.securityfocus.com/bid/99333|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
219|CVE-2017-8957,CVE-2017-8954,CVE-2017-8955|http://www.securityfocus.com/bid/99925|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
220|CVE-2017-8958|http://www.securityfocus.com/bid/101202|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
221|CVE-2017-8969|http://www.securityfocus.com/bid/101883|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
222|CVE-2017-8971,CVE-2017-8970,CVE-2017-8973,CVE-2017-8972|http://www.securityfocus.com/bid/101938|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
223|CVE-2017-8974|http://www.securityfocus.com/bid/102530|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
224|CVE-2017-8975,CVE-2017-8976,CVE-2017-8977|http://www.securityfocus.com/bid/102410|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
225|CVE-2017-8980|http://www.securityfocus.com/bid/102925|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
226|CVE-2017-8984|http://www.securityfocus.com/bid/102922|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
227|CVE-2017-8993|http://www.securityfocus.com/bid/100087|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
228|CVE-2018-1000068|http://www.securityfocus.com/bid/103101|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
229|CVE-2017-14535|http://www.securityfocus.com/bid/103004|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
230|CVE-2017-14536|http://www.securityfocus.com/bid/103009|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
231|CVE-2017-14537|http://www.securityfocus.com/bid/103007|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
232|CVE-2018-6189|http://www.securityfocus.com/bid/103100|VDB Entry,Third Party Advisory|Reportedly the issue is fixed, however Symantec has not confirmed this. Please contact the vendor for more information.
233|CVE-2018-6324|http://www.securityfocus.com/bid/103208|VDB Entry,Third Party Advisory|Reportedly the issue is fixed, however Symantec has not confirmed this. Please contact the vendor for more information.
234|CVE-2017-18089|http://www.securityfocus.com/bid/103075|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
235|CVE-2017-18090|http://www.securityfocus.com/bid/103076|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
236|CVE-2017-18091|http://www.securityfocus.com/bid/103079|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
237|CVE-2018-3609|http://www.securityfocus.com/bid/103097|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
238|CVE-2018-6218|http://www.securityfocus.com/bid/103096|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
239|CVE-2018-6396|http://www.securityfocus.com/bid/103094|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
240|CVE-2018-7208|http://www.securityfocus.com/bid/103077|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
241|CVE-2018-7216|https://www.securityfocus.com/archive/1/541782/30/0/threaded|VDB Entry,Third Party Advisory|
242|CVE-2018-5379|http://www.securityfocus.com/bid/103105|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
243|CVE-2017-15712|http://www.securityfocus.com/bid/103102|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
244|CVE-2017-18092|http://www.securityfocus.com/bid/103082|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
245|CVE-2017-18093|http://www.securityfocus.com/bid/103095|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
246|CVE-2017-18095|http://www.securityfocus.com/bid/103207|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
247|CVE-2016-8750|http://www.securityfocus.com/bid/103098|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
248|CVE-2018-7225|http://www.securityfocus.com/bid/103107|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
249|CVE-2017-18191|http://www.securityfocus.com/bid/103104|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
250|CVE-2018-5475,CVE-2018-5473|http://www.securityfocus.com/bid/103054|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
251|CVE-2010-0109|http://www.securityfocus.com/bid/38410|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
252|CVE-2011-3477|http://www.securityfocus.com/bid/47822|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
253|CVE-2017-0663,CVE-2017-0647,CVE-2017-7375,CVE-2017-7376|http://www.securityfocus.com/bid/98877|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
254|CVE-2018-6356|http://www.securityfocus.com/bid/103037|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
255|CVE-2018-6940|http://www.securityfocus.com/archive/1/541777/100/0/threaded||
256|CVE-2018-7046|http://www.securityfocus.com/archive/1/541790/100/0/threaded|Exploit,VDB Entry,Third Party Advisory|
257|CVE-2018-7205|http://www.securityfocus.com/archive/1/541792/100/0/threaded|Exploit,VDB Entry,Third Party Advisory|
258|CVE-2017-6192,CVE-2017-6191,CVE-2017-6193|http://www.securityfocus.com/bid/97053|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
259|CVE-2018-5477|http://www.securityfocus.com/bid/103089|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
260|CVE-2018-7273|http://www.securityfocus.com/bid/103088|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
261|CVE-2018-7274|http://www.securityfocus.com/bid/103081|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
262|CVE-2015-0203|http://www.securityfocus.com/bid/72030|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
263|CVE-2015-6569|http://www.securityfocus.com/bid/103132|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
264|CVE-2018-7260|http://www.securityfocus.com/bid/103099|VDB Entry,Third Party Advisory|
265|CVE-2015-5316|http://www.securityfocus.com/bid/77538|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
266|CVE-2018-7261|http://www.securityfocus.com/archive/1/541798/100/0/threaded|VDB Entry,Third Party Advisory|
267|CVE-2018-7261|http://www.securityfocus.com/bid/103080|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
268|CVE-2017-1462|http://www.securityfocus.com/bid/103127|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
269|CVE-2017-1604|http://www.securityfocus.com/bid/103126|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
270|CVE-2017-1758|http://www.securityfocus.com/bid/103130|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
271|CVE-2018-0121|http://www.securityfocus.com/bid/103113|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
272|CVE-2018-0124|http://www.securityfocus.com/bid/103114|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
273|CVE-2018-0130|http://www.securityfocus.com/bid/103116|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
274|CVE-2018-0139|http://www.securityfocus.com/bid/103124|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
275|CVE-2018-0145|http://www.securityfocus.com/bid/103131|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
276|CVE-2018-0146|http://www.securityfocus.com/bid/103122|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
277|CVE-2018-0148|http://www.securityfocus.com/bid/103141|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
278|CVE-2018-0199|http://www.securityfocus.com/bid/103143|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
279|CVE-2018-0200|http://www.securityfocus.com/bid/103128|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
280|CVE-2018-0201|http://www.securityfocus.com/bid/103133|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
281|CVE-2018-0203|http://www.securityfocus.com/bid/103142|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
282|CVE-2018-0204|http://www.securityfocus.com/bid/103150|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
283|CVE-2018-0205|http://www.securityfocus.com/bid/103145|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
284|CVE-2018-0206|http://www.securityfocus.com/bid/103146|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
285|CVE-2018-7284|http://www.securityfocus.com/bid/103151|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
286|CVE-2018-7285|http://www.securityfocus.com/bid/103149|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
287|CVE-2018-7286|http://www.securityfocus.com/bid/103129|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
288|CVE-2018-7287|http://www.securityfocus.com/bid/103120|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
289|CVE-2017-18193|http://www.securityfocus.com/bid/103147|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
290|CVE-2018-1391|http://www.securityfocus.com/bid/103352|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
291|CVE-2018-1414|http://www.securityfocus.com/bid/103154|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
292|CVE-2018-1415|http://www.securityfocus.com/bid/103169|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
293|CVE-2018-1417|http://www.securityfocus.com/bid/103216|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
294|CVE-2018-7320|http://www.securityfocus.com/bid/103160|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
295|CVE-2018-7330,CVE-2018-7332,CVE-2018-7323,CVE-2018-7331,CVE-2018-7326,CVE-2018-7324,CVE-2018-7327,CVE-2018-7322,CVE-2018-7325,CVE-2018-7329,CVE-2018-7321,CVE-2018-7333,CVE-2018-7328|http://www.securityfocus.com/bid/103158|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
296|CVE-2018-7334|http://www.securityfocus.com/bid/103162|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
297|CVE-2018-7335|http://www.securityfocus.com/bid/103165|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
298|CVE-2018-7336|http://www.securityfocus.com/bid/103166|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
299|CVE-2018-7337|http://www.securityfocus.com/bid/103164|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
300|CVE-2018-7417|http://www.securityfocus.com/bid/103156|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
301|CVE-2018-7418|http://www.securityfocus.com/bid/103157|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
302|CVE-2018-7419|http://www.securityfocus.com/bid/103159|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
303|CVE-2018-7420|http://www.securityfocus.com/bid/103163|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
304|CVE-2017-17761,CVE-2017-15829,CVE-2017-17767,CVE-2017-17760,CVE-2017-15817,CVE-2017-14884,CVE-2017-17764,CVE-2017-15820,CVE-2017-17765|http://www.securityfocus.com/bid/102974|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
305|CVE-2018-1305|http://www.securityfocus.com/bid/103144|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
306|CVE-2018-7447|http://www.securityfocus.com/bid/103263|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
307|CVE-2017-18198|http://www.securityfocus.com/bid/103200|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
308|CVE-2017-18199|http://www.securityfocus.com/bid/103202|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
309|CVE-2018-7484|https://www.securityfocus.com/archive/1/541803|VDB Entry,Third Party Advisory|
310|CVE-2017-1774|http://www.securityfocus.com/bid/103214|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
311|CVE-2017-18201|http://www.securityfocus.com/bid/103190|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
312|CVE-2018-1377|http://www.securityfocus.com/bid/103213|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
313|CVE-2018-7485|http://www.securityfocus.com/bid/103193|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
314|CVE-2018-7489|http://www.securityfocus.com/bid/103203|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
315|CVE-2018-7492|http://www.securityfocus.com/bid/103185|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
316|CVE-2018-0908|http://www.securityfocus.com/bid/103112|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
317|CVE-2018-4872|http://www.securityfocus.com/bid/102993|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
318|CVE-2018-4875|http://www.securityfocus.com/bid/102991|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
319|CVE-2018-4876|http://www.securityfocus.com/bid/102990|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
320|CVE-2018-4903,CVE-2018-4909,CVE-2018-4905,CVE-2018-4907,CVE-2018-4882,CVE-2018-4893,CVE-2018-4900,CVE-2018-4914,CVE-2018-4894,CVE-2018-4880,CVE-2018-4881,CVE-2018-4906,CVE-2018-4883,CVE-2018-4891,CVE-2018-4885,CVE-2018-4889,CVE-2018-4887,CVE-2018-4908,CVE-2018-4884,CVE-2018-4886,CVE-2018-4899,CVE-2018-4912,CVE-2018-4897,CVE-2018-4896|http://www.securityfocus.com/bid/102996|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
321|CVE-2018-4913,CVE-2018-4888,CVE-2018-4902,CVE-2018-4892,CVE-2018-4911|http://www.securityfocus.com/bid/102995|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
322|CVE-2017-18202|http://www.securityfocus.com/bid/103161|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
323|CVE-2017-15692|http://www.securityfocus.com/bid/103205|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
324|CVE-2017-15693|http://www.securityfocus.com/bid/103206|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
325|CVE-2018-0489|http://www.securityfocus.com/bid/103172|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
326|CVE-2018-1372|http://www.securityfocus.com/bid/103237|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information
327|CVE-2018-1399|http://www.securityfocus.com/bid/103223|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
328|CVE-2018-1416|http://www.securityfocus.com/bid/103168|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
329|CVE-2018-1425|http://www.securityfocus.com/bid/103229|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
330|CVE-2018-7540|http://www.securityfocus.com/bid/103174||Updates are available. Please see the references or vendor advisory for more information.
331|CVE-2018-7541|http://www.securityfocus.com/bid/103177||Updates are available. Please see the references or vendor advisory for more information.
332|CVE-2017-18203|http://www.securityfocus.com/bid/103184|VDB Entry,Third Party Advisory|
333|CVE-2017-18204|http://www.securityfocus.com/bid/103183|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
334|CVE-2017-15136|http://www.securityfocus.com/bid/103210|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
335|CVE-2018-1304|http://www.securityfocus.com/bid/103170|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
336|CVE-2015-3898,CVE-2015-3897|http://www.securityfocus.com/archive/1/535733/100/0/threaded|Exploit,VDB Entry,Third Party Advisory|
337|CVE-2015-5079|http://www.securityfocus.com/archive/1/535900/100/0/threaded|Exploit,VDB Entry,Third Party Advisory|
338|CVE-2017-12627|http://www.securityfocus.com/bid/103219|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
339|CVE-2017-6150|http://www.securityfocus.com/bid/103235|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
340|CVE-2017-6154|http://www.securityfocus.com/bid/103233|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
341|CVE-2018-5500|http://www.securityfocus.com/bid/103217|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
342|CVE-2018-5501|http://www.securityfocus.com/bid/103211|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
343|CVE-2018-2365|http://www.securityfocus.com/bid/102999|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
344|CVE-2018-2367|http://www.securityfocus.com/bid/103006|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
345|CVE-2018-2368|http://www.securityfocus.com/bid/103000|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
346|CVE-2018-2380|http://www.securityfocus.com/bid/103001|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
347|CVE-2018-5314|http://www.securityfocus.com/bid/103186|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
348|CVE-2018-7550|http://www.securityfocus.com/bid/103181|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
349|CVE-2018-7584|http://www.securityfocus.com/bid/103204|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
350|CVE-2017-18209|http://www.securityfocus.com/bid/103218|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
351|CVE-2017-18210|http://www.securityfocus.com/bid/103212|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
352|CVE-2017-18211|http://www.securityfocus.com/bid/103220|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
353|CVE-2017-15134|http://www.securityfocus.com/bid/102790|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
354|CVE-2014-2781|http://www.securityfocus.com/bid/68397|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
355|CVE-2014-3149|http://www.securityfocus.com/archive/1/532618/100/0/threaded||
356|CVE-2014-3149|http://www.securityfocus.com/bid/67164||Updates are available. Please see the references or vendor advisory for more information.
357|CVE-2014-3297|http://www.securityfocus.com/bid/68308||Updates are available. Please see the references or vendor advisory for more information.
358|CVE-2014-3298|http://www.securityfocus.com/bid/68309||Updates are available. Please see the references or vendor advisory for more information.
359|CVE-2014-3300|http://www.securityfocus.com/bid/68331|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
