|cve-id|cve-url|cve-desc|pub-time|score|vulner-types|cwe-id|cwe-url|cwe-def|cwe-rel|pd-info
96|CVE-2019-20175|https://www.cvedetails.com/cve/CVE-2019-20175/|"** DISPUTED ** An issue was discovered in ide_dma_cb() in hw/ide/core.c in QEMU 2.4.0 through 4.2.0. The guest system can crash the QEMU process in the host system via a special SCSI_IOCTL_SEND_COMMAND. It hits an assertion that implies that the size of successful DMA transfers there must be a multiple of 512 (the size of a sector). NOTE: a member of the QEMU security team disputes the significance of this issue because a ""privileged guest user has many ways to cause similar DoS effect, without triggering this assert."""|2019-12-31|5.0|None|754|https://www.cvedetails.com/cwe-details/754/cwe.html|CWE - 754 : Improper Check for Unusual or Exceptional Conditions|ParentOf,354,Improper Validation of Integrity Check Value;ParentOf,273,Improper Check for Dropped Privileges;ParentOf,391,Unchecked Error Condition;ParentOf,476,NULL Pointer Dereference;ParentOf,394,Unexpected Status Code or Return Value;ParentOf,253,Incorrect Check of Function Return Value;ChildOf,703,Improper Check or Handling of Exceptional Conditions;MemberOf,1012,Cross Cutting;ParentOf,252,Unchecked Return Value|Application,Qemu,Qemu,*
97|CVE-2019-20176|https://www.cvedetails.com/cve/CVE-2019-20176/|In Pure-FTPd 1.0.49, a stack exhaustion issue was discovered in the listdir function in ls.c.|2019-12-31|5.0|None|400|https://www.cvedetails.com/cwe-details/400/cwe.html|CWE - 400 : Uncontrolled Resource Consumption ('Resource Exhaustion')|ParentOf,920,Improper Restriction of Power Consumption;ParentOf,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations;CanFollow,410,Insufficient Resource Pool;ParentOf,779,Logging of Excessive Data;ParentOf,770,Allocation of Resources Without Limits or Throttling;ChildOf,664,Improper Control of a Resource Through its Lifetime;ParentOf,771,Missing Reference to Active Allocated Resource|Application,Pureftpd,Pure-ftpd,1.0.49
98|CVE-2019-20197|https://www.cvedetails.com/cve/CVE-2019-20197/|In Nagios XI 5.6.9, an authenticated user is able to execute arbitrary OS commands via shell metacharacters in the id parameter to schedulereport.php, in the context of the web-server user account.|2019-12-31|9.0|Execute Code|78|https://www.cvedetails.com/cwe-details/78/cwe.html|CWE - 78 : Improper Sanitization of Special Elements used in an OS Command ('OS Command Injection')|MemberOf,1019,Validate Inputs;ChildOf,77,Improper Neutralization of Special Elements used in a Command ('Command Injection');ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');MemberOf,137,Data Neutralization Issues;CanAlsoBe,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection');CanFollow,184,Incomplete List of Disallowed Inputs|Application,Nagios,Nagios Xi,5.6.9
99|CVE-2019-20198|https://www.cvedetails.com/cve/CVE-2019-20198/|An issue was discovered in ezXML 0.8.3 through 0.8.6. The function ezxml_ent_ok() mishandles recursion, leading to stack consumption for a crafted XML file.|2019-12-31|4.3|None|674|https://www.cvedetails.com/cwe-details/674/cwe.html|CWE - 674 : Uncontrolled Recursion|ChildOf,691,Insufficient Control Flow Management;ParentOf,776,Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion')|Application,Ezxml Project,Ezxml,*
100|CVE-2019-20199|https://www.cvedetails.com/cve/CVE-2019-20199/|An issue was discovered in ezXML 0.8.3 through 0.8.6. The function ezxml_decode, while parsing a crafted XML file, performs incorrect memory handling, leading to NULL pointer dereference while running strlen() on a NULL pointer.|2019-12-31|4.3|None|125|https://www.cvedetails.com/cwe-details/125/cwe.html|CWE - 125 : Out-of-bounds Read|MemberOf,1218,Memory Buffer Errors;CanFollow,823,Use of Out-of-range Pointer Offset;CanFollow,822,Untrusted Pointer Dereference;ParentOf,126,Buffer Over-read;CanFollow,825,Expired Pointer Dereference;ChildOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;CanFollow,824,Access of Uninitialized Pointer;ParentOf,127,Buffer Under-read|Application,Ezxml Project,Ezxml,*
101|CVE-2019-20200|https://www.cvedetails.com/cve/CVE-2019-20200/|"An issue was discovered in ezXML 0.8.3 through 0.8.6. The function ezxml_decode, while parsing crafted a XML file, performs incorrect memory handling, leading to a heap-based buffer over-read in the ""normalize line endings"" feature."|2019-12-31|4.3|None|125|https://www.cvedetails.com/cwe-details/125/cwe.html|CWE - 125 : Out-of-bounds Read|MemberOf,1218,Memory Buffer Errors;CanFollow,823,Use of Out-of-range Pointer Offset;CanFollow,822,Untrusted Pointer Dereference;ParentOf,126,Buffer Over-read;CanFollow,825,Expired Pointer Dereference;ChildOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;CanFollow,824,Access of Uninitialized Pointer;ParentOf,127,Buffer Under-read|Application,Ezxml Project,Ezxml,*
102|CVE-2019-20201|https://www.cvedetails.com/cve/CVE-2019-20201/|An issue was discovered in ezXML 0.8.3 through 0.8.6. The ezxml_parse_* functions mishandle XML entities, leading to an infinite loop in which memory allocations occur.|2019-12-31|4.3|None|91|https://www.cvedetails.com/cwe-details/91/cwe.html|CWE - 91 : XML Injection (aka Blind XPath Injection)|MemberOf,1019,Validate Inputs;ParentOf,652,Improper Neutralization of Data within XQuery Expressions ('XQuery Injection');ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');MemberOf,137,Data Neutralization Issues;ParentOf,643,Improper Neutralization of Data within XPath Expressions ('XPath Injection')|Application,Ezxml Project,Ezxml,*
103|CVE-2019-20202|https://www.cvedetails.com/cve/CVE-2019-20202/|An issue was discovered in ezXML 0.8.3 through 0.8.6. The function ezxml_char_content() tries to use realloc on a block that was not allocated, leading to an invalid free and segmentation fault.|2019-12-31|4.3|None|763|https://www.cvedetails.com/cwe-details/763/cwe.html|CWE - 763 : Release of Invalid Pointer or Reference|MemberOf,465,Pointer Issues;ParentOf,762,Mismatched Memory Management Routines;MemberOf,399,Resource Management Errors;ChildOf,404,Improper Resource Shutdown or Release;ParentOf,761,Free of Pointer not at Start of Buffer|Application,Ezxml Project,Ezxml,*
104|CVE-2019-1000001|https://www.cvedetails.com/cve/CVE-2019-1000001/|TeamPass version 2.1.27 and earlier contains a Storing Passwords in a Recoverable Format vulnerability in Shared password vaults that can result in all shared passwords are recoverable server side. This attack appears to be exploitable via any vulnerability that can bypass authentication or role assignment and can lead to shared password leakage.|2019-02-04|5.0|Bypass a restriction or similar|522|https://www.cvedetails.com/cwe-details/522/cwe.html|CWE - 522 : Insufficiently Protected Credentials|ParentOf,549,Missing Password Field Masking;ParentOf,523,Unprotected Transport of Credentials;ChildOf,287,Improper Authentication;ParentOf,256,Plaintext Storage of a Password;MemberOf,1013,Encrypt Data;ParentOf,257,Storing Passwords in a Recoverable Format;ChildOf,668,Exposure of Resource to Wrong Sphere;ParentOf,260,Password in Configuration File|Application,Teampass,Teampass,*
105|CVE-2019-1000002|https://www.cvedetails.com/cve/CVE-2019-1000002/|"Gitea version 1.6.2 and earlier contains a Incorrect Access Control vulnerability in Delete/Edit file functionallity that can result in the attacker deleting files outside the repository he/she has access to. This attack appears to be exploitable via the attacker must get write access to ""any"" repository including self-created ones.. This vulnerability appears to have been fixed in 1.6.3, 1.7.0-rc2."|2019-02-04|5.5|None|None|None|None|None|Application,Gitea,Gitea,*
106|CVE-2019-1000003|https://www.cvedetails.com/cve/CVE-2019-1000003/|MapSVG MapSVG Lite version 3.2.3 contains a Cross Site Request Forgery (CSRF) vulnerability in REST endpoint /wp-admin/admin-ajax.php?action=mapsvg_save that can result in an attacker can modify post data, including embedding javascript. This attack appears to be exploitable via the victim must be logged in to WordPress as an admin, and click a link. This vulnerability appears to have been fixed in 3.3.0 and later.|2019-02-04|6.8|CSRF|352|https://www.cvedetails.com/cwe-details/352/cwe.html|None|None|Application,Mapsvg,Mapsvg Lite,3.2.3
107|CVE-2019-1000004|https://www.cvedetails.com/cve/CVE-2019-1000004/|yugandhargangu JspMyAdmin2 version 1.0.6 and earlier contains a Cross Site Scripting (XSS) vulnerability in sidebar and table data that can result in Database fields aren't properly sanitized and allow code injection (Cross-Site Scripting). This attack appears to be exploitable via the payload needs to be stored in the database and the victim must see the db value in question.|2019-02-04|4.3|Cross Site Scripting|79|https://www.cvedetails.com/cwe-details/79/cwe.html|CWE - 79 : Failure to Preserve Web Page Structure ('Cross-site Scripting')|ParentOf,692,Incomplete Denylist to Cross-Site Scripting;MemberOf,1019,Validate Inputs;PeerOf,352,Cross-Site Request Forgery (CSRF);ParentOf,85,Doubled Character XSS Manipulations;ParentOf,87,Improper Neutralization of Alternate XSS Syntax;CanFollow,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,81,Improper Neutralization of Script in an Error Message Web Page;CanFollow,184,Incomplete List of Disallowed Inputs;ParentOf,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages;PeerOf,494,Download of Code Without Integrity Check;ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');MemberOf,137,Data Neutralization Issues;ParentOf,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS);ParentOf,84,Improper Neutralization of Encoded URI Schemes in a Web Page;CanPrecede,494,Download of Code Without Integrity Check;ParentOf,83,Improper Neutralization of Script in Attributes in a Web Page|Application,Jspmyadmin,Jspmyadmin2,*
108|CVE-2019-1000005|https://www.cvedetails.com/cve/CVE-2019-1000005/|"mPDF version 7.1.7 and earlier contains a CWE-502: Deserialization of Untrusted Data vulnerability in getImage() method of Image/ImageProcessor class that can result in Arbitry code execution, file write, etc.. This attack appears to be exploitable via attacker must host crafted image on victim server and trigger generation of pdf file with content <img src=""phar://path/to/crafted/image"">. This vulnerability appears to have been fixed in 7.1.8."|2019-02-04|6.8|Execute Code|502|https://www.cvedetails.com/cwe-details/502/cwe.html|CWE - 502 : Deserialization of Untrusted Data|MemberOf,1019,Validate Inputs;MemberOf,399,Resource Management Errors;ChildOf,913,Improper Control of Dynamically-Managed Code Resources;PeerOf,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes|Application,Mpdf Project,Mpdf,*
109|CVE-2019-1000006|https://www.cvedetails.com/cve/CVE-2019-1000006/|RIOT RIOT-OS version after commit 7af03ab624db0412c727eed9ab7630a5282e2fd3 contains a Buffer Overflow vulnerability in sock_dns, an implementation of the DNS protocol utilizing the RIOT sock API that can result in Remote code executing. This attack appears to be exploitable via network connectivity.|2019-02-04|7.5|Overflow|119|https://www.cvedetails.com/cwe-details/119/cwe.html|CWE - 119 : Failure to Constrain Operations within the Bounds of a Memory Buffer|CanFollow,131,Incorrect Calculation of Buffer Size;CanFollow,1260,Improper Handling of Overlap Between Protected Memory Ranges;ChildOf,118,Incorrect Access of Indexable Resource ('Range Error');ParentOf,805,Buffer Access with Incorrect Length Value;ParentOf,825,Expired Pointer Dereference;ParentOf,787,Out-of-bounds Write;CanFollow,20,Improper Input Validation;ParentOf,786,Access of Memory Location Before Start of Buffer;ParentOf,130,Improper Handling of Length Parameter Inconsistency;ParentOf,824,Access of Uninitialized Pointer;CanFollow,190,Integer Overflow or Wraparound;ParentOf,125,Out-of-bounds Read;ChildOf,20,Improper Input Validation;CanFollow,1339,Insufficient Precision or Accuracy of a Real Number;CanFollow,195,Signed to Unsigned Conversion Error;CanFollow,128,Wrap-around Error;ParentOf,680,Integer Overflow to Buffer Overflow;CanFollow,843,Access of Resource Using Incompatible Type ('Type Confusion');ParentOf,788,Access of Memory Location After End of Buffer;CanFollow,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions;CanFollow,193,Off-by-one Error;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,123,Write-what-where Condition;CanFollow,839,Numeric Range Comparison Without Minimum Check;ParentOf,822,Untrusted Pointer Dereference;ParentOf,823,Use of Out-of-range Pointer Offset;CanFollow,129,Improper Validation of Array Index|OS,Riot-os,Riot,*
110|CVE-2019-1000007|https://www.cvedetails.com/cve/CVE-2019-1000007/|aioxmpp version 0.10.2 and earlier contains a Improper Handling of Structural Elements vulnerability in Stanza Parser, rollback during error processing, aioxmpp.xso.model.guard function that can result in Denial of Service, Other. This attack appears to be exploitable via Remote. A crafted stanza can be sent to an application which uses the vulnerable components to either inject data in a different context or cause the application to reconnect (potentially losing data). This vulnerability appears to have been fixed in 0.10.3.|2019-02-04|5.8|Denial Of Service|19|https://www.cvedetails.com/cwe-details/19/cwe.html|None|None|Application,Aioxmpp Project,Aioxmpp,*
111|CVE-2019-1000008|https://www.cvedetails.com/cve/CVE-2019-1000008/|All versions of Helm between Helm >=2.0.0 and < 2.12.2 contains a CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') vulnerability in The commands `helm fetch --untar` and `helm lint some.tgz` that can result when chart archive files are unpacked a file may be unpacked outside of the target directory. This attack appears to be exploitable via a victim must run a helm command on a specially crafted chart archive. This vulnerability appears to have been fixed in 2.12.2.|2019-02-04|4.3|Directory traversal|22|https://www.cvedetails.com/cwe-details/22/cwe.html|CWE - 22 : Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')|CanFollow,73,External Control of File Name or Path;CanFollow,172,Encoding Error;CanFollow,20,Improper Input Validation;ParentOf,36,Absolute Path Traversal;ChildOf,668,Exposure of Resource to Wrong Sphere;ChildOf,706,Use of Incorrectly-Resolved Name or Reference;ParentOf,23,Relative Path Traversal|Application,Helm,Helm,*
112|CVE-2019-1000009|https://www.cvedetails.com/cve/CVE-2019-1000009/|Helm ChartMuseum version >=0.1.0 and < 0.8.1 contains a CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') vulnerability in HTTP API to save charts that can result in a specially crafted chart could be uploaded and saved outside the intended location. This attack appears to be exploitable via A POST request to the HTTP API can save a chart archive outside of the intended directory. If authentication is, optionally, enabled this requires an authorized user to do so. This vulnerability appears to have been fixed in 0.8.1.|2019-02-04|4.0|Directory traversal|22|https://www.cvedetails.com/cwe-details/22/cwe.html|CWE - 22 : Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')|CanFollow,73,External Control of File Name or Path;CanFollow,172,Encoding Error;CanFollow,20,Improper Input Validation;ParentOf,36,Absolute Path Traversal;ChildOf,668,Exposure of Resource to Wrong Sphere;ChildOf,706,Use of Incorrectly-Resolved Name or Reference;ParentOf,23,Relative Path Traversal|Application,Helm,Chartmuseum,*
113|CVE-2019-1000010|https://www.cvedetails.com/cve/CVE-2019-1000010/|phpIPAM version 1.3.2 and earlier contains a Cross Site Scripting (XSS) vulnerability in subnet-scan-telnet.php that can result in executing code in victims browser. This attack appears to be exploitable via victim visits link crafted by an attacker. This vulnerability appears to have been fixed in 1.4.|2019-02-04|4.3|Cross Site Scripting|79|https://www.cvedetails.com/cwe-details/79/cwe.html|CWE - 79 : Failure to Preserve Web Page Structure ('Cross-site Scripting')|ParentOf,692,Incomplete Denylist to Cross-Site Scripting;MemberOf,1019,Validate Inputs;PeerOf,352,Cross-Site Request Forgery (CSRF);ParentOf,85,Doubled Character XSS Manipulations;ParentOf,87,Improper Neutralization of Alternate XSS Syntax;CanFollow,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,81,Improper Neutralization of Script in an Error Message Web Page;CanFollow,184,Incomplete List of Disallowed Inputs;ParentOf,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages;PeerOf,494,Download of Code Without Integrity Check;ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');MemberOf,137,Data Neutralization Issues;ParentOf,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS);ParentOf,84,Improper Neutralization of Encoded URI Schemes in a Web Page;CanPrecede,494,Download of Code Without Integrity Check;ParentOf,83,Improper Neutralization of Script in Attributes in a Web Page|Application,Phpipam,Phpipam,*
114|CVE-2019-1000011|https://www.cvedetails.com/cve/CVE-2019-1000011/|API Platform version from 2.2.0 to 2.3.5 contains an Incorrect Access Control vulnerability in GraphQL delete mutations that can result in a user authorized to delete a resource can delete any resource. This attack appears to be exploitable via the user must be authorized. This vulnerability appears to have been fixed in 2.3.6.|2019-02-04|5.5|None|None|None|None|None|Application,Api-platform,Core,*
115|CVE-2019-1000012|https://www.cvedetails.com/cve/CVE-2019-1000012/|Hex package manager version 0.14.0 through 0.18.2 contains a Signing oracle vulnerability in Package registry verification that can result in Package modifications not detected, allowing code execution. This attack appears to be exploitable via victim fetches packages from malicious/compromised mirror. This vulnerability appears to have been fixed in 0.19.|2019-02-04|6.8|Execute Code|20|https://www.cvedetails.com/cwe-details/20/cwe.html|CWE - 20 : Improper Input Validation|ParentOf,108,Struts: Unvalidated Action Form;ParentOf,1288,Improper Validation of Consistency within Input;ParentOf,1289,Improper Validation of Unsafe Equivalence in Input;ParentOf,117,Improper Output Neutralization for Logs;ParentOf,73,External Control of File Name or Path;ParentOf,102,Struts: Duplicate Validation Forms;ParentOf,107,Struts: Unused Validation Form;ParentOf,112,Missing XML Validation;ParentOf,1284,Improper Validation of Specified Quantity in Input;ParentOf,110,Struts: Validator Without Form Field;ParentOf,190,Integer Overflow or Wraparound;ParentOf,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection');ParentOf,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,622,Improper Validation of Function Hook Arguments;CanPrecede,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');CanPrecede,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal');ParentOf,106,Struts: Plug-in Framework not in Use;CanPrecede,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,129,Improper Validation of Array Index;ParentOf,1173,Improper Use of Validation Framework;ParentOf,170,Improper Null Termination;ParentOf,134,Use of Externally-Controlled Format String;CanPrecede,41,Improper Resolution of Path Equivalence;ParentOf,105,Struts: Form Field Without Validator;ParentOf,1286,Improper Validation of Syntactic Correctness of Input;ParentOf,15,External Control of System or Configuration Setting;CanPrecede,770,Allocation of Resources Without Limits or Throttling;ParentOf,109,Struts: Validator Turned Off;ParentOf,103,Struts: Incomplete validate() Method Definition;PeerOf,345,Insufficient Verification of Data Authenticity;ParentOf,111,Direct Use of Unsafe JNI;MemberOf,1019,Validate Inputs;ParentOf,179,Incorrect Behavior Order: Early Validation;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,785,Use of Path Manipulation Function without Maximum-sized Buffer;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,114,Process Control;ParentOf,104,Struts: Form Bean Does Not Extend Validation Class;ParentOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,1285,Improper Validation of Specified Index<comma> Position<comma> or Offset in Input;ChildOf,707,Improper Neutralization;ParentOf,1287,Improper Validation of Specified Type of Input|Application,HEX,HEX,*
116|CVE-2019-1000013|https://www.cvedetails.com/cve/CVE-2019-1000013/|Hex package manager hex_core version 0.3.0 and earlier contains a Signing oracle vulnerability in Package registry verification that can result in Package modifications not detected, allowing code execution. This attack appears to be exploitable via victim fetches packages from malicious/compromised mirror. This vulnerability appears to have been fixed in 0.4.0.|2019-02-04|6.8|Execute Code|20|https://www.cvedetails.com/cwe-details/20/cwe.html|CWE - 20 : Improper Input Validation|ParentOf,108,Struts: Unvalidated Action Form;ParentOf,1288,Improper Validation of Consistency within Input;ParentOf,1289,Improper Validation of Unsafe Equivalence in Input;ParentOf,117,Improper Output Neutralization for Logs;ParentOf,73,External Control of File Name or Path;ParentOf,102,Struts: Duplicate Validation Forms;ParentOf,107,Struts: Unused Validation Form;ParentOf,112,Missing XML Validation;ParentOf,1284,Improper Validation of Specified Quantity in Input;ParentOf,110,Struts: Validator Without Form Field;ParentOf,190,Integer Overflow or Wraparound;ParentOf,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection');ParentOf,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,622,Improper Validation of Function Hook Arguments;CanPrecede,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');CanPrecede,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal');ParentOf,106,Struts: Plug-in Framework not in Use;CanPrecede,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,129,Improper Validation of Array Index;ParentOf,1173,Improper Use of Validation Framework;ParentOf,170,Improper Null Termination;ParentOf,134,Use of Externally-Controlled Format String;CanPrecede,41,Improper Resolution of Path Equivalence;ParentOf,105,Struts: Form Field Without Validator;ParentOf,1286,Improper Validation of Syntactic Correctness of Input;ParentOf,15,External Control of System or Configuration Setting;CanPrecede,770,Allocation of Resources Without Limits or Throttling;ParentOf,109,Struts: Validator Turned Off;ParentOf,103,Struts: Incomplete validate() Method Definition;PeerOf,345,Insufficient Verification of Data Authenticity;ParentOf,111,Direct Use of Unsafe JNI;MemberOf,1019,Validate Inputs;ParentOf,179,Incorrect Behavior Order: Early Validation;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,785,Use of Path Manipulation Function without Maximum-sized Buffer;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,114,Process Control;ParentOf,104,Struts: Form Bean Does Not Extend Validation Class;ParentOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,1285,Improper Validation of Specified Index<comma> Position<comma> or Offset in Input;ChildOf,707,Improper Neutralization;ParentOf,1287,Improper Validation of Specified Type of Input|Application,HEX,Hex Core,*
117|CVE-2019-1000014|https://www.cvedetails.com/cve/CVE-2019-1000014/|Erlang/OTP Rebar3 version 3.7.0 through 3.7.5 contains a Signing oracle vulnerability in Package registry verification that can result in Package modifications not detected, allowing code execution. This attack appears to be exploitable via Victim fetches packages from malicious/compromised mirror. This vulnerability appears to have been fixed in 3.8.0.|2019-02-04|6.8|Execute Code|20|https://www.cvedetails.com/cwe-details/20/cwe.html|CWE - 20 : Improper Input Validation|ParentOf,108,Struts: Unvalidated Action Form;ParentOf,1288,Improper Validation of Consistency within Input;ParentOf,1289,Improper Validation of Unsafe Equivalence in Input;ParentOf,117,Improper Output Neutralization for Logs;ParentOf,73,External Control of File Name or Path;ParentOf,102,Struts: Duplicate Validation Forms;ParentOf,107,Struts: Unused Validation Form;ParentOf,112,Missing XML Validation;ParentOf,1284,Improper Validation of Specified Quantity in Input;ParentOf,110,Struts: Validator Without Form Field;ParentOf,190,Integer Overflow or Wraparound;ParentOf,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection');ParentOf,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,622,Improper Validation of Function Hook Arguments;CanPrecede,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');CanPrecede,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal');ParentOf,106,Struts: Plug-in Framework not in Use;CanPrecede,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,129,Improper Validation of Array Index;ParentOf,1173,Improper Use of Validation Framework;ParentOf,170,Improper Null Termination;ParentOf,134,Use of Externally-Controlled Format String;CanPrecede,41,Improper Resolution of Path Equivalence;ParentOf,105,Struts: Form Field Without Validator;ParentOf,1286,Improper Validation of Syntactic Correctness of Input;ParentOf,15,External Control of System or Configuration Setting;CanPrecede,770,Allocation of Resources Without Limits or Throttling;ParentOf,109,Struts: Validator Turned Off;ParentOf,103,Struts: Incomplete validate() Method Definition;PeerOf,345,Insufficient Verification of Data Authenticity;ParentOf,111,Direct Use of Unsafe JNI;MemberOf,1019,Validate Inputs;ParentOf,179,Incorrect Behavior Order: Early Validation;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,785,Use of Path Manipulation Function without Maximum-sized Buffer;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,114,Process Control;ParentOf,104,Struts: Form Bean Does Not Extend Validation Class;ParentOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,1285,Improper Validation of Specified Index<comma> Position<comma> or Offset in Input;ChildOf,707,Improper Neutralization;ParentOf,1287,Improper Validation of Specified Type of Input|Application,Erlang,Rebar3,*
118|CVE-2019-1000015|https://www.cvedetails.com/cve/CVE-2019-1000015/|Chamilo Chamilo-lms version 1.11.8 and earlier contains a Cross Site Scripting (XSS) vulnerability in main/messages/new_message.php, main/social/personal_data.php, main/inc/lib/TicketManager.php, main/ticket/ticket_details.php that can result in a message being sent to the Administrator with the XSS to steal cookies. A ticket can be created with a XSS payload in the subject field. This attack appears to be exploitable via <svg/onload=alert(1)> as the payload user on the Subject field. This makes it possible to obtain the cookies of all users that have permission to view the tickets. This vulnerability appears to have been fixed in 1.11.x after commit 33e2692a37b5b6340cf5bec1a84e541460983c03.|2019-02-04|4.3|Cross Site Scripting|79|https://www.cvedetails.com/cwe-details/79/cwe.html|CWE - 79 : Failure to Preserve Web Page Structure ('Cross-site Scripting')|ParentOf,692,Incomplete Denylist to Cross-Site Scripting;MemberOf,1019,Validate Inputs;PeerOf,352,Cross-Site Request Forgery (CSRF);ParentOf,85,Doubled Character XSS Manipulations;ParentOf,87,Improper Neutralization of Alternate XSS Syntax;CanFollow,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,81,Improper Neutralization of Script in an Error Message Web Page;CanFollow,184,Incomplete List of Disallowed Inputs;ParentOf,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages;PeerOf,494,Download of Code Without Integrity Check;ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');MemberOf,137,Data Neutralization Issues;ParentOf,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS);ParentOf,84,Improper Neutralization of Encoded URI Schemes in a Web Page;CanPrecede,494,Download of Code Without Integrity Check;ParentOf,83,Improper Neutralization of Script in Attributes in a Web Page|Application,Chamilo,Chamilo Lms,*
119|CVE-2019-1000016|https://www.cvedetails.com/cve/CVE-2019-1000016/|FFMPEG version 4.1 contains a CWE-129: Improper Validation of Array Index vulnerability in libavcodec/cbs_av1.c that can result in Denial of service. This attack appears to be exploitable via specially crafted AV1 file has to be provided as input. This vulnerability appears to have been fixed in after commit b97a4b658814b2de8b9f2a3bce491c002d34de31.|2019-02-04|4.3|Denial Of Service|129|https://www.cvedetails.com/cwe-details/129/cwe.html|CWE - 129 : Improper Validation of Array Index|ChildOf,1285,Improper Validation of Specified Index<comma> Position<comma> or Offset in Input;CanPrecede,823,Use of Out-of-range Pointer Offset;ChildOf,20,Improper Input Validation;MemberOf,1215,Data Validation Issues;CanPrecede,789,Memory Allocation with Excessive Size Value;CanPrecede,119,Improper Restriction of Operations within the Bounds of a Memory Buffer|Application,Ffmpeg,Ffmpeg,4.1
120|CVE-2019-1000017|https://www.cvedetails.com/cve/CVE-2019-1000017/|Chamilo Chamilo-lms version 1.11.8 and earlier contains an Incorrect Access Control vulnerability in Tickets component that can result in an authenticated user can read all tickets available on the platform, due to lack of access controls. This attack appears to be exploitable via ticket_id=[ticket number]. This vulnerability appears to have been fixed in 1.11.x after commit 33e2692a37b5b6340cf5bec1a84e541460983c03.|2019-02-04|4.0|None|862|https://www.cvedetails.com/cwe-details/862/cwe.html|None|None|Application,Chamilo,Chamilo Lms,*
